171024	171024
1017	8848
4650	25843
114049	5564
8318	23594
891	672
9641	22919
4734	4734
9050	9050
7341	55576
5423	79661
1277	2335
6500	26271
6500	26272
6500	26190
6500	26224
2932	8893
6872	4487
3866	57658
23551	57154
3691	1308
9611	2100
967	5738
10659	29974
1280	4312
3998	23071
6879	1489
3663	29110
9146	3560
160	114034
1147	5579
2908	6602
10845	8848
1654	7189
51138	51562
1017	894
867	4486
83992	55917
2874	54908
7251	10058
8928	5295
9706	8831
5340	4224
5678	55791
3308	23268
8464	79595
10921	53981
4851	5664
56257	79066
4792	7323
8454	29110
660	695
1975	238
7099	1956
22871	9379
5928	121536
3866	51225
22807	22806
6478	1822
4067	5595
793	56302
56257	10856
6310	25758
5566	2764
113878	196403
4086	7311
5565	5571
7517	5888
4005	23635
7041	7041
23295	7251
4316	7035
5430	84246
9131	3106
6521	6850
9802	1618
8737	843
3329	3187
6634	6813
5335	7275
10849	11198
9513	5932
25	5921
4637	8517
7353	55666
1289	50509
1956	2060
71	4640
1326	1917
23295	92912
219333	10635
5566	27232
8943	27072
10018	8655
5062	6456
5704	7205
56257	8607
4591	27301
1356	5340
7334	55611
6136	988
2022	94
8891	51280
2661	78987
9638	580
3990	4035
9744	25900
6839	64919
1756	1605
7327	79102
3551	203068
7046	11171
3054	7709
25	60385
1385	6928
2534	5829
4350	5886
25	84287
5688	5687
5873	94122
7157	5347
6667	7528
51497	57805
7431	7133
7428	5757
23451	8175
356	51168
8968	26013
114785	11266
920	921
8575	25873
6625	9169
4350	5887
5868	55198
1495	55591
64682	51529
10921	23450
23139	27148
891	55872
5802	10524
6885	9448
6295	147
6173	54606
25	51428
7329	7329
1734	10868
6310	7186
1386	1051
1956	857
1158	7314
5610	28988
56257	51637
4088	1875
84246	219541
3588	50616
1499	1499
2260	2250
259	1508
25	27120
55327	10458
286827	2100
3815	2885
10556	79897
125170	29979
1147	7329
7718	83755
23035	81609
2932	3295
54892	23612
4093	51676
6868	4085
5878	55644
1956	3667
3304	7917
3667	5888
958	7922
8665	114907
6167	54606
5295	2889
88	2904
2006	4069
2752	5930
54210	54210
7188	8792
6256	6882
10921	25852
6390	83985
79873	51389
59345	51764
9759	9734
1535	5879
9759	9734
23683	2931
1017	2237
1147	71
2885	22941
1147	4637
10775	10940
6731	6730
30008	11170
2017	22941
9094	55274
369	7532
1615	6885
1956	7454
653604	653604
6271	6286
5867	7879
5863	10524
54	5601
3178	10521
4110	51375
4088	861
10040	50813
10980	51133
6776	1398
6776	1399
4690	867
5594	2626
8575	10980
5594	7080
5340	154796
30836	2100
6722	5916
6129	1912
3163	55183
6633	2885
2271	5564
3551	2058
2033	4209
9372	55603
1029	5501
79003	57405
9869	10991
11315	1616
5585	51776
9219	7157
154790	2132
10049	3875
3852	5318
4488	23013
1398	56955
1326	8737
687	25942
9656	83933
8648	8202
3866	51322
151636	10477
11068	9094
4067	5580
4005	6887
213	6262
3866	149371
355	23017
54880	8904
4149	4335
2778	8607
2033	1108
8724	6337
56257	11325
7534	27185
9101	23326
114897	56893
8204	7186
7322	9921
2175	9388
9474	55920
8318	9391
25	6667
5764	3910
2885	10825
8454	23291
7067	1387
4155	54822
58	10391
7430	5962
8650	5581
4851	5663
6878	5970
5683	9861
983	5422
3932	27071
1398	22918
10250	6732
7430	4771
3182	63893
3695	10399
9782	4791
6867	23424
2335	973
8815	7112
6595	6605
5724	407
8815	7112
5347	64689
860	57154
159	9641
3866	5108
2017	1501
8450	1643
367	6908
8328	55835
5436	8148
2932	3611
7314	23327
2885	9699
1514	5275
64802	64802
4090	83595
7430	1499
9319	10459
55031	8945
811	64714
2175	27131
3320	5481
3482	3482
2768	5922
387082	10574
4077	7273
10612	148581
7067	3066
55388	55388
3106	6472
6188	8717
9647	55527
114034	6457
71	5800
6233	23163
80143	25843
6857	6804
3014	545
10458	10163
57062	54903
1843	5602
10980	26100
1843	6300
7428	130497
367	3172
5791	3745
6585	2817
6613	9734
5578	50848
1959	3054
1235	55894
7832	23019
6500	26232
1977	10146
9361	4215
4988	11080
3178	824
55806	10014
367	10401
27316	8175
1915	9921
5702	5395
367	3376
2969	23512
7431	4001
3178	9020
3481	3484
997	6502
10059	7431
4851	8650
3565	3597
2318	84676
81	11035
7532	1213
6643	4233
5434	5430
9146	9414
7514	23636
2539	387082
6774	3280
6996	1789
7534	10014
55215	373156
3304	6523
5702	6310
1822	3714
4093	23049
8665	8669
8665	8666
1654	11035
4637	11035
4082	7189
5879	58
55658	7189
2908	5763
1630	2185
8661	9641
25	842
4014	2125
164832	55593
25897	9627
5709	9861
840	9616
51691	5394
60491	10567
8539	22985
9491	54715
7416	6993
112398	25843
598	598
6117	54962
3313	8737
2641	1514
10018	10399
4591	79843
80306	9969
8289	6605
2534	81875
6500	23194
9656	55869
2643	25837
6881	6599
23542	7804
701	324
5925	5928
382	79624
3725	5602
8853	30011
2353	2626
5347	4189
9217	10868
2931	4077
10474	6871
55297	2130
142	3980
4690	9743
8767	2597
93649	57591
6232	4214
5581	60312
1493	5525
57410	22918
4193	64219
7157	112858
7314	25898
58497	58497
9869	55512
7328	81847
3766	1739
4790	57805
9220	6310
3688	51517
7314	25946
708	3184
27185	23637
9733	57819
1832	7534
3762	3760
3762	3762
7128	3832
2241	7110
54507	6297
7025	2099
3837	8717
5284	973
1398	23013
998	4294
8969	8347
9343	5970
6908	138474
10467	7157
4308	4308
3875	4163
2495	29117
7431	293
2885	10019
5296	5296
988	81620
60	582
92609	11331
10403	59349
387	392
6500	26268
6780	8106
6500	26273
5717	5704
7083	5796
7917	84993
23468	128312
6130	9020
2947	9474
808	4646
23247	9882
4654	997
3588	282616
4542	2130
4316	1404
9611	7464
432	433
3588	282617
3608	5970
2335	4089
7322	4738
578	23524
10971	23164
5743	5705
2920	1803
5828	7088
4093	7013
7150	5378
8688	1999
4331	1915
3305	7185
2885	9846
10951	10951
1285	22918
29086	27183
966	6535
10528	4609
143187	8673
1601	57534
157773	4188
55213	55213
1462	2833
1742	27165
8883	51720
55333	60
1937	78987
6498	79586
1111	2547
6772	140739
7555	55299
5702	10587
6881	9181
7324	55819
10382	4790
3135	1315
51691	55802
5047	84966
5335	23394
10169	51497
5241	1457
2918	9737
5241	687
3683	3732
23085	51560
10952	11231
2773	7253
6714	960
6198	8662
10775	10775
54894	26993
396	998
7430	5295
1175	57111
4690	3563
5493	207
8454	26224
8454	26272
7704	51534
8454	26190
23114	7143
25	831
523	523
5162	49856
64216	23612
920	3932
2923	30001
6427	91746
23433	81704
2771	1268
7323	51132
2660	8557
8522	10291
1500	1001
79643	29082
3720	10919
7077	5687
5996	51573
7114	71
6256	10499
27185	11127
7414	125950
7013	60626
10474	2099
9682	8968
30008	30008
415	10188
8874	9459
8290	25842
5154	3339
1133	9737
3725	2033
56658	51127
983	995
6500	23291
6667	4005
983	993
7374	7374
983	994
5566	6616
914	5788
8667	8672
55182	10477
5781	9846
1956	27
9020	83743
22954	148581
7046	331
3692	58477
2167	3991
10409	11035
2960	2962
6500	26234
55837	25980
6500	26235
207	6310
7403	23054
10621	55814
90060	9266
4110	80306
1030	4110
914	30011
23028	23186
650	8646
2692	51738
6886	25942
11051	10978
9146	4294
2775	134
6434	6434
2257	23542
6688	2115
2771	4544
29116	29116
9141	57562
4690	1271
9551	78987
5894	23162
6421	25942
5347	79008
127833	26249
6780	10382
8877	1501
4879	2130
5578	8525
7536	11030
999	7430
7046	55120
148	5997
3730	6383
2554	5580
5519	4215
4609	55898
79873	65220
9219	9219
2653	84289
3566	3635
54205	54984
6722	10973
7325	55905
10413	7159
5335	56165
6872	6872
4091	51588
22883	9869
958	8439
4794	3313
29086	9825
2815	10513
1137	79174
841	10038
3106	3107
4097	1387
6278	2171
8407	64431
6625	3181
7124	4326
2147	7057
7157	998
972	3115
27111	54458
2065	3572
7314	11047
7133	6772
8772	85444
5894	8036
10656	91746
9641	493856
60	54961
1742	2903
9867	51619
7529	1027
23551	64750
4063	4063
5933	57596
10403	64946
5266	2125
5295	7048
3690	56899
6688	2624
983	7465
1956	3064
2783	2783
79837	79837
5394	11340
3014	7314
2938	2938
4792	9318
373	22954
51085	6945
9733	51018
3853	51019
10190	1107
2661	92
5723	8764
10524	65990
5518	29888
6173	55646
5468	9612
2353	1831
2017	55139
5394	6120
6000	5310
9869	580
1298	84273
9282	2534
4690	284086
10419	7534
3551	8518
7029	1870
6237	54922
5586	5586
8841	5914
8841	367
6810	9341
5423	328
867	84174
6667	1398
10060	3939
6204	8517
8554	4086
2534	2550
9867	51465
8312	5499
9451	9451
5692	9641
5527	5525
4591	26150
10140	9125
6667	7314
5894	7416
1786	1869
54815	8850
8767	10382
23582	595
8726	121536
7572	57562
5890	8370
10572	9170
5890	8347
5898	60412
23641	26240
5578	7222
10657	3702
8743	84060
66037	1617
138046	79797
2185	10015
3098	22955
7046	55207
6772	5781
3692	5564
998	998
1813	2891
6446	4057
367	2119
5584	572
6733	6428
5371	11073
56342	55646
8554	1053
6908	10923
415	51004
8517	51474
23523	23523
6150	55969
1499	5781
5601	5601
5034	24140
5894	7203
3265	994
4137	207
837	29080
653361	10657
6609	427
837	51495
6993	10024
8888	11164
5747	23092
5578	2764
1366	7082
6160	5564
6498	29761
5894	152559
3676	5829
7157	4282
2696	7314
4356	55709
4690	9699
58533	58533
351	837
22822	83755
773	6857
973	6850
27185	22809
4215	5202
1739	51764
367	7182
84676	29995
6584	5174
10287	2770
25	11176
4088	9459
4690	5879
2023	2885
10661	6601
3906	3906
7431	6457
6421	2274
4015	1805
55729	51631
10521	84708
3949	7184
7323	84959
2965	7508
3949	10053
5682	9861
4281	55284
838	22861
4000	7703
1027	245711
3398	55791
6667	2885
8019	29117
10985	9500
7161	6996
64398	10207
5591	3069
1288	3026
27185	51072
10381	196383
394	27289
9276	1314
367	8202
6714	1785
6790	10460
6613	51176
5364	5361
5217	5217
7529	2011
4155	4099
3717	3563
10799	10557
11097	8480
27327	27161
10799	10556
7159	1915
6888	3692
713	4653
4331	5460
6446	283742
9276	1315
8450	55832
5909	5906
6134	9519
6885	1540
8928	7050
3592	3594
5371	6774
7157	25942
8665	6462
2005	5600
6427	6426
55791	8738
6927	2033
9001	7259
1499	139285
7343	57154
9429	9429
25816	29079
3727	4088
10381	171546
824	8851
2316	846
8841	2624
4914	57498
8796	10628
7086	11345
23451	10921
6343	7433
7392	51806
7097	7184
11156	440026
3191	7534
11021	5802
7133	7284
7161	7159
1991	6387
1822	26155
3695	3695
3133	3824
5936	55805
2934	27347
4093	84914
25	9569
10849	51082
92609	4215
7917	8870
1280	7045
7220	2911
3837	1994
2147	3488
999	64682
3609	83755
4094	2113
1318	1318
64975	55969
3054	5499
9141	9338
7920	6294
4801	2033
1499	1007
30820	30820
6203	8848
1499	1005
7287	2534
9611	6599
4846	857
4914	4908
6386	6386
1809	56896
8661	1974
5905	7329
1495	6709
7033	7033
1051	6599
1103	4739
11156	4172
7043	1490
9869	55274
55233	23012
25	4969
5931	85509
7416	3692
5921	2065
3718	10657
586	4090
5916	4088
5335	128853
89882	89882
25	51466
8777	9076
1493	941
7305	23601
5720	5721
6188	4738
25796	4188
5894	6915
6884	6884
6884	6882
1017	5037
5335	85358
7534	55802
3691	1179
8476	399687
6652	6652
30820	3751
221092	56257
1600	7804
1448	7283
55183	9921
1937	84675
8837	836
8837	835
4215	51474
3708	9478
5934	1875
1017	56654
117159	51763
10755	1649
6881	9138
22938	55805
11051	11051
6840	367
7329	1602
3911	1605
10492	26986
4928	8480
2149	10672
9638	9126
10148	9466
3106	2273
9276	5997
2771	2357
5460	5460
3551	8826
6626	471
1974	23049
382	51138
57631	79871
163859	56257
8907	10053
5962	8904
5214	1762
3364	6117
5335	29998
2353	6872
55159	51619
1856	1499
2923	5351
9139	4188
7132	821
90	64284
203068	4294
7088	3170
1499	6932
7067	64324
1819	51389
55658	51619
8209	118924
2033	9656
7454	392
3549	64399
23199	988
7535	6461
7421	8204
4935	2315
5566	9221
1029	51147
2033	23054
11052	79637
2664	24140
3727	2354
10289	4637
9026	9026
4155	6732
6881	2648
6881	8850
2534	10013
973	3059
3837	4087
7042	1616
5352	3178
6147	5062
8812	54550
1031	55183
9630	1129
58500	22981
1654	8517
2033	3661
6256	8431
10228	57120
7321	112401
51751	81488
5015	5015
7186	59269
7046	1601
7014	64858
9457	9457
5690	51371
5888	51720
152789	2550
2214	952
8454	81620
7454	3702
10971	409
6722	2969
159090	57599
23451	4090
4792	9020
4292	122786
8644	4110
5576	5141
5757	1019
6513	7329
4113	6208
27185	54882
50859	50859
8976	998
60	8941
10001	55090
7324	6310
7157	6598
823	6711
1278	4653
63893	79685
54882	81488
3654	8878
11338	22827
4113	6217
405	10728
10425	1743
11329	9150
3178	27316
9688	25909
5713	5705
8407	7428
25	4193
2534	1775
6689	6689
10594	9410
5928	23013
55660	7917
6929	5710
5928	25942
6198	253260
1822	23053
2175	2023
8471	3308
4146	3672
8662	1981
7534	5707
5034	7428
7251	55048
1271	83755
2908	23426
6613	51588
4113	6205
6514	5566
5576	7430
7099	4615
9094	55299
6885	4671
351	1278
55243	7827
567	10859
6874	6667
1655	8175
10951	377630
3759	3767
3688	3611
832	11344
1439	1439
3643	1398
7157	660
4093	8888
3643	1399
6634	25929
6129	9020
7335	9641
5901	3837
10494	2801
6418	5564
6616	80725
2534	10262
3938	821
4298	27125
1052	4089
7280	5802
7532	7248
7416	10105
27257	6607
6850	28988
1445	79930
7157	5557
3551	3309
9219	2287
3725	6613
9892	2060
2534	1266
4735	989
3189	10140
51426	51455
5916	8202
9878	6310
325	284217
6477	55662
8453	55178
10494	6801
4869	6426
5430	2033
4928	4927
7533	10499
4654	7026
4193	4193
5604	23162
84067	6252
10272	2335
6018	6014
4291	2901
467	1649
4690	3791
7532	10397
8703	6835
3146	3234
5347	10726
54504	56998
2580	1387
396	1660
5657	5275
1854	1854
5863	11143
10131	2132
2255	5443
5606	57551
4093	55769
4292	85440
6804	22999
2150	6768
4000	239
70	51086
5868	79890
8726	1789
9261	9261
4690	11184
6135	4193
6256	602
4086	6605
570	23657
6462	63893
6434	10625
5921	1445
9001	4760
2688	6652
1832	1326
10241	80125
23641	84708
5580	8754
1956	268
84033	84033
285	284
5499	6598
5867	5867
5867	5868
7013	7013
672	4436
6622	2870
5111	55611
2316	9499
6780	5499
5868	1121
2171	9474
3981	79840
6453	27185
5901	64328
1743	11244
8555	51343
7124	4055
1829	23385
2203	2203
9442	55090
9146	3875
6741	55646
5515	5529
4211	3211
9140	11100
5595	6887
4194	596
7421	10499
374654	23326
10073	5049
64210	8202
1677	27141
388646	27252
1991	3002
10611	56658
1104	7189
51132	51132
7157	7157
9555	7520
3300	4089
6208	9641
322	334
5713	9958
3480	5747
5688	3091
7409	867
9823	9823
23557	4233
23122	9638
2935	8793
167227	65110
5753	55620
11128	5318
6279	3276
9183	373156
4110	84708
203260	56893
4848	29883
23543	84528
9793	5799
7534	988
226	4653
92822	653121
71	29124
3791	1785
7157	7158
6314	56970
6919	10916
10289	3646
5782	9050
9402	2670
4690	1748
367	10048
8178	55840
7940	58509
79921	140597
6857	22987
4093	64795
983	4261
5499	79660
8417	9342
3315	7051
6667	4089
7157	1107
375449	4086
2617	3376
274	8491
672	5934
10211	582
8651	8660
4478	5494
673	7533
57472	23019
4306	367
11007	27301
4617	808
9456	26052
6449	5764
6421	54894
4677	6310
665	60561
5720	1107
3679	3679
3932	1739
4792	9349
10254	3716
5579	1601
51517	63948
5352	10856
53343	51031
10589	8458
84708	1857
10403	83878
9229	1741
57464	80342
23532	140739
11007	79666
8091	5970
4642	3611
79858	4751
983	5501
23476	9076
2534	1139
8317	1029
55791	467
4792	7322
653604	3621
3709	7223
8614	5511
51366	5595
4088	10291
2252	2263
54797	219541
675	2177
7324	54894
10980	90293
246175	4848
1398	80852
4088	10401
10970	84164
4100	56904
728	728
675	2885
10188	998
7249	7248
836	4193
3123	3123
140462	55662
10603	9260
5870	2801
3932	5795
4093	5529
3717	8660
10980	57542
10915	11338
9184	3065
3685	2149
5580	5527
1937	1814
594	594
11156	55622
1454	25788
5156	2885
6421	4090
672	8202
1080	6048
732	1191
1398	18
7161	4087
6464	4921
7884	90459
4666	55183
5469	400569
5438	219541
3855	8661
4869	9464
1808	1808
3927	9319
2617	7189
7428	5719
2885	1605
7184	1459
27429	329
25798	23621
10001	55588
11007	55233
1329	2035
10285	8295
356	55971
5788	1263
4077	51534
5062	29763
4800	22882
27429	330
1386	5599
9755	9755
4791	4791
376267	22895
7412	6361
10971	4140
5147	4218
10574	25843
7040	5858
1956	9610
4790	1025
3643	634
5358	9641
2010	26993
6790	1029
4605	1387
8021	728343
1871	7030
5454	5454
10980	55958
5336	7462
4113	4670
2260	2248
19	9231
7013	26272
5495	4105
6907	79718
1915	8738
2547	5223
2241	3716
6498	64397
2048	2885
7133	8402
112950	219541
10574	51003
8651	2534
27342	23011
5879	1794
2534	11184
10285	10262
140707	7189
8775	662
10285	8175
7534	7248
55791	10200
6709	57062
6005	3386
23396	138429
5430	5469
5709	5716
51719	25843
1029	24140
839	839
8480	8243
10980	57563
1114	31
84078	79686
10567	57403
54475	2130
10946	24140
5600	2100
9045	10477
375	9463
6737	60491
10513	10513
60	5337
7534	23107
11338	151871
259	973
362	4188
4221	4627
10572	596
8125	8370
7448	5817
23581	54532
84705	58516
6303	10980
9421	23493
6152	5062
2665	7189
2690	5795
4869	4869
3159	5453
3315	9861
23076	8971
23517	54512
100	100
4163	81876
5348	10971
151636	151636
4110	79959
6118	10813
2888	9020
84498	84498
6774	5580
3205	4087
83992	25843
2776	1903
7818	7818
5603	4155
5566	2932
1823	5318
5566	2931
1742	4294
7283	5347
1630	5747
4171	9641
5970	222643
10095	7454
7431	841
5335	3192
7940	55632
23450	79159
11051	9641
7818	8718
57805	55969
23076	55867
5623	64096
11338	22889
11143	55339
118429	118429
9141	54
991	83899
64398	92359
991	83900
7786	8848
2317	2316
29927	5564
1290	780
10849	64425
5781	340205
7165	89882
8651	3643
54476	54476
1104	5564
4637	85015
9094	170961
6431	140890
26015	54843
7414	5310
8767	50628
6498	51343
2773	728
23076	9188
8928	4089
2950	1432
7143	7143
5523	127002
4846	51070
4942	7189
1059	1059
27101	54764
6294	140890
2113	6672
4487	4488
10289	6472
3727	4779
1147	4790
5433	5436
3578	3581
4282	3611
5395	3837
5053	5860
9391	4174
2534	5781
2969	2969
2534	1748
10982	10982
7157	4331
4313	4323
7157	902
998	50855
4267	56893
11091	51514
1024	84246
23163	23163
1951	23075
5578	4900
10190	57562
1508	7917
274	2885
1500	999
7099	51295
10474	4609
2335	2192
7157	900
4093	2313
10197	8202
7132	498
3024	9874
1876	7905
55619	541468
116113	27086
10284	10632
8767	4773
2788	2782
2534	695
3937	3937
467	55183
4609	10594
88	8161
23054	10432
8907	30846
9276	4105
1027	10987
4172	5062
22818	22818
8804	823
9139	9611
3184	9159
22938	84164
3579	2890
51177	4090
8575	10642
5581	25780
8777	815
9442	55588
6637	10980
6418	4297
5728	9961
8835	6921
70	5756
5292	10951
10521	51729
2862	51738
2788	2783
7132	3305
3190	10174
23138	7532
8674	10490
1869	6670
1869	6671
80333	3751
5050	11161
5925	7421
84445	84445
56474	56474
4792	10920
672	1022
5499	5511
6477	51807
9507	9507
7975	9603
6663	3087
350	5930
3569	3569
4794	9532
3172	7329
930	7409
2906	3192
5359	83755
4751	170482
25759	4916
7529	8729
10247	57761
51246	10987
11248	6714
51366	51247
63891	55284
2767	147
5678	5782
6048	29109
2130	9709
8871	25
3866	27229
1017	6272
2739	9641
10253	5515
1974	79871
1277	3688
1025	3608
1499	29119
6383	6383
2885	9641
5050	11244
5347	10868
55660	11338
6637	10921
29984	5361
10574	5522
114781	29761
93664	51619
7940	404665
653499	84640
4609	8239
54187	23043
4605	4605
23435	202559
4089	22938
10036	246175
7050	51003
3106	4673
5313	5829
10747	710
50511	9126
713	5806
4089	6996
51078	25843
54926	140432
5713	51377
79152	56893
6256	30836
4303	4089
10617	2060
4306	10728
7529	7248
5425	10714
1107	8880
5347	22981
5062	11052
9282	10891
57532	9908
6688	6689
4110	55621
79871	3070
1025	7186
7421	8431
3611	51205
4089	818
1017	5966
10313	84067
9128	11157
661	10623
5166	84676
11033	5813
10307	1956
8370	3276
8655	140735
5464	387082
4100	54471
4155	9874
5465	29982
6233	57154
4609	9968
9094	54810
6616	114088
6498	10114
1032	1019
8932	8932
8669	7164
10537	7046
5894	572
4641	1974
8208	246175
5987	7329
4791	6141
11051	9491
5469	96764
2962	58190
8899	23076
3178	2957
5700	4791
239	10524
10040	10658
30008	3198
1051	80142
10241	164127
1147	1917
283989	80746
128866	51510
2965	2072
5894	81848
55737	51699
8161	1460
92737	23385
2885	1793
91442	7189
8726	1642
896	84062
6776	6776
4067	3635
50807	51429
3932	3804
6279	4215
5335	1759
6780	1660
10652	3187
5394	10600
5469	51586
55224	4188
4670	83759
23654	64218
23517	56915
4478	7189
5987	7321
7920	29990
9733	55133
8520	7319
11030	26508
8148	3276
3184	11321
10539	57473
10285	51639
873	11345
2885	8581
54726	3611
3205	7205
708	11035
5915	25865
2959	2295
3842	729540
222389	27111
4067	6134
9229	1742
30008	79088
2810	9185
9798	6310
1017	988
4691	4791
11332	6310
6176	1915
5293	5295
5717	4088
7132	6850
57017	51412
367	56924
4089	8878
4303	5300
9146	6871
4942	5564
9587	9319
842	22900
7019	51106
9709	80700
8899	8899
355	356
10492	5335
79444	56616
1956	8737
5879	8936
11156	27175
5566	5663
3397	64100
1615	8793
4857	5093
5682	79734
9826	9170
3161	22974
7403	7088
1956	818
6205	55646
2099	203068
2010	10980
10001	2100
6908	6883
2904	64130
3315	5464
55339	51741
2731	2731
2071	1022
4067	1445
91404	91404
5585	79658
4087	10075
26580	55850
389	10256
26276	63894
4141	8793
857	2319
3146	9094
1386	5601
2915	808
5321	8550
6929	9464
6258	5465
51776	51776
8522	23191
837	10392
10467	1460
718	718
6919	85302
4089	57381
837	25994
10551	56893
4792	7314
6908	6617
27336	9638
2192	1822
54464	51013
718	727
6667	3065
5902	8793
7532	10129
4690	3224
7327	7337
11007	55209
1398	5829
7319	130507
8767	329
23673	9456
70	51660
5202	5564
2175	506
1956	6642
9520	5564
3858	4193
2688	4869
57562	29924
6337	7251
3106	81892
2934	837
10849	4793
2874	468
5770	3667
5976	51504
382	10291
837	7419
1856	54715
80143	80143
10499	6605
1937	2237
9046	55723
3399	11036
3956	56241
796	491
10728	26958
3791	3791
2778	6624
3563	1439
5868	4952
4313	7077
57062	28964
2275	3927
5901	3842
7532	27339
10612	4644
8848	4548
5089	10458
6790	5501
7083	2597
81559	51586
11143	7157
4215	29766
7157	8550
1797	22803
22948	9641
8655	4916
4771	80306
6418	7189
117143	23326
1856	58500
65989	54507
8767	330
4322	11096
19	51735
5518	9641
7186	83707
8767	4089
26015	11321
9559	56950
834	837
114928	580
5310	55729
11052	11059
5577	9495
673	2810
3122	3123
5723	5635
10063	1915
6217	8517
999	3801
29888	55917
167227	196513
5925	1053
2057	2770
9140	4001
166	3182
3551	6900
7919	1785
6280	409
7185	5955
10399	57085
4161	434
3916	1173
1856	10127
638	598
208	208
7529	5923
7534	1653
5217	10625
11193	7536
498	5970
1130	51534
328	1457
5747	1464
10094	116985
87	6311
356	8190
320	320
23636	728343
93145	6194
7874	85440
10174	63948
9869	1019
3661	9677
27040	10869
3397	862
140739	79084
8721	10062
2275	79171
5934	5934
4605	90441
5162	84676
5351	4215
5865	22895
421	1013
10413	23558
3543	3543
9001	4356
10471	49856
4088	23462
5557	8480
1912	51460
8089	4926
2175	51667
1511	7412
8888	4088
7157	6783
3725	6612
11052	2130
9368	23035
25	983
4214	11140
1026	51191
1740	8322
5532	51778
259	2885
54880	10014
6278	6278
2064	9180
1892	150472
6804	8673
6868	152503
1660	5970
11011	25842
5297	29888
837	54919
596	54205
8085	2099
4214	1642
7185	59269
3692	23193
10313	9363
2099	595
6310	27245
5684	5719
3480	4193
26292	89876
5519	54532
3673	3339
5515	1021
1613	1613
23649	2146
5211	5211
1937	55339
10912	55692
22930	9501
9128	26121
6193	4791
3689	8650
6839	8290
3447	3454
9372	6051
55697	1974
3224	1749
30844	373156
673	7534
4852	4887
1478	1479
4690	6654
7324	26994
10971	7532
5579	2650
983	2237
127544	54963
551	84817
5688	11345
4690	6655
9513	4841
6925	2033
8676	79036
10949	56257
5707	7189
5272	29117
7157	6878
7532	10458
4613	9111
3848	4014
7157	2932
3855	342574
23517	23016
9231	84280
5578	3716
7421	7376
1029	990
6595	10657
160	1808
9861	5564
6872	55723
9402	9846
27101	9337
9726	4188
55791	1787
163	9729
5270	1284
9134	1026
5926	3622
51592	51592
6464	79801
10611	10611
5110	1387
3301	965
1026	6418
1942	2041
54977	79159
81857	54797
5111	4170
29117	57562
7276	23533
6884	54457
6872	595
8318	1029
6421	9020
1495	51474
115207	5970
7534	4217
23244	9126
8620	4852
8676	8812
57464	25843
2960	2965
8349	9666
5077	6663
5160	8526
7132	8290
1875	1387
7534	1130
1756	7402
7421	8648
9252	2033
4792	7321
8470	207
6300	10207
4088	4086
4088	4087
4869	7392
8480	7082
5704	5710
5621	857
7314	5111
219333	91833
5689	5710
4734	56937
2569	22953
7320	130507
9039	140739
6446	10992
4659	3611
9063	79753
207	3064
5295	5295
6430	10188
7088	473
1457	51177
4629	79008
3309	29110
11007	64376
1398	85021
6615	58190
7356	55716
57596	84080
5111	5426
2547	4488
10987	51316
2963	2962
79871	9440
10621	11161
10656	79797
2273	2273
5340	6678
9372	84181
4999	54386
1856	1454
29970	29970
1740	2894
2908	5469
4627	2902
3375	5126
3726	22981
3554	3557
6205	5971
112	1139
8726	5499
9191	3795
967	3109
6429	10891
3326	2961
9001	8761
7277	6905
999	51434
10606	4163
5433	79871
8621	29082
5499	55607
898	55294
1821	1837
960	960
5111	79075
3091	112483
1514	1075
54464	25804
151531	7431
5889	388697
164	57473
2801	27229
837	58477
4211	3238
6721	9230
8737	23118
2002	5599
8826	11035
2104	2104
6625	64750
2002	5601
7113	7113
6950	5970
29789	22827
10254	10617
7534	5580
8370	9734
4771	5058
3858	2733
3514	857
5062	5719
2534	7301
842	10691
488	7133
3309	4215
4654	56676
5720	5721
1285	5653
11007	79843
5708	51377
8655	4189
3454	7314
8795	355
338	821
4905	10783
84708	79036
63893	9503
6667	2516
407	6039
4134	6257
4296	11127
1778	81565
23214	55290
8412	8607
5576	10142
8837	9191
5147	5912
4904	56257
1019	5499
4173	6749
3575	2185
2966	2967
598	8678
10426	27175
333	334
9212	6867
8726	7528
7138	7137
22911	11170
7920	3178
6122	7532
4043	23649
4790	1997
7320	6596
10575	8428
3172	7182
50604	53832
3836	5971
5987	65264
1161	10987
9146	6812
27342	27342
5887	1915
1024	5469
7763	7189
3725	4779
648	57562
2941	2941
9520	7189
3301	8764
2175	983
596	5883
1787	1915
3725	9584
5216	1215
967	6722
7031	4588
3949	26119
5781	3903
8115	92815
8409	8409
81551	7224
3654	353376
9212	6867
596	9088
23336	1837
2098	7189
6240	3106
5970	26574
7187	8717
8227	6426
6314	5886
9973	7532
2811	2161
23199	11030
3106	1029
3055	695
1912	55885
6850	10326
4001	5580
5976	26512
4678	51631
10120	1639
3673	2923
9759	864
8328	84315
338	811
58512	2185
79871	25896
4734	23558
3189	6191
10284	1674
2730	8764
4869	1029
2011	57787
10289	5695
8536	10014
2885	2318
6240	9641
5437	5436
8850	28996
3725	466
3725	467
3725	468
27101	24140
3178	6093
7416	5581
6566	10955
863	10013
8738	55367
2668	2674
8452	8452
80279	1755
3310	56257
11200	11200
6727	9641
387	50619
2885	4606
51701	51701
5705	5708
1147	7278
57697	91442
5743	8533
4659	6093
3480	1398
3480	1399
5925	1019
7532	23524
4690	92591
1114	80212
